Category,Num_Endorsements,Issued_year,Issue_duration
RETAIL STORE (FOOD),2,2001,31.6688567674113
RETAIL STORE (FOOD),1,2001,28.252299605781864
RETAIL STORE (FOOD),1,2001,28.71222076215506
RETAIL STORE (FOOD),1,2001,29.27069645203679
RETAIL STORE (FOOD),1,2001,29.664914586070957
RETAIL STORE (FOOD),1,2002,21.320630749014455
RETAIL STORE (FOOD),1,2001,26.445466491458607
RETAIL STORE (FOOD),4,2001,29.139290407358736
RETAIL STORE (FOOD),3,2001,25.952693823915897
RETAIL STORE (FOOD),2,2001,27.398160315374508
RETAIL STORE (FOOD),2,2001,27.201051248357423
RETAIL STORE (FOOD),1,2001,26.281208935611037
RETAIL STORE (FOOD),2,2001,26.018396846254927
RETAIL STORE (FOOD),1,2002,23.88304862023653
RETAIL STORE (FOOD),2,2001,26.872536136662287
RETAIL STORE (FOOD),1,2002,23.71879106438896
RETAIL STORE (FOOD),2,2001,26.642575558475688
RETAIL STORE (FOOD),1,2002,22.766097240473062
RETAIL STORE (FOOD),2,2002,23.653088042049934
RETAIL STORE (FOOD),2,2002,23.390275952693823
RETAIL STORE (FOOD),2,2002,19.940867279894874
RETAIL STORE (FOOD),1,2002,20.07227332457293
RETAIL STORE (FOOD),2,2002,19.940867279894874
RETAIL STORE (FOOD),2,2002,20.17082785808147
RETAIL STORE (FOOD),1,2002,18.134034165571617
RETAIL STORE (FOOD),1,2002,18.791064388961892
RETAIL STORE (FOOD),1,2002,18.659658344283837
RETAIL STORE (FOOD),2,2002,19.2838370565046
RETAIL STORE (FOOD),1,2002,17.279894875164256
RETAIL STORE (FOOD),1,2002,19.250985545335084
RETAIL STORE (FOOD),2,2002,16.26149802890933
RETAIL STORE (FOOD),2,2002,18.134034165571617
RETAIL STORE (FOOD),2,2002,17.21419185282523
RETAIL STORE (FOOD),1,2002,18.134034165571617
RETAIL STORE (FOOD),2,2002,17.31274638633377
RETAIL STORE (FOOD),2,2002,17.017082785808146
RETAIL STORE (FOOD),2,2002,17.017082785808146
RETAIL STORE (FOOD),1,2002,16.16294349540079
RETAIL STORE (FOOD),2,2003,9.395532194480946
RETAIL STORE (FOOD),1,2002,17.41130091984231
RETAIL STORE (FOOD),2,2002,17.444152431011826
RETAIL STORE (FOOD),1,2002,17.444152431011826
RETAIL STORE (FOOD),1,2002,17.444152431011826
RETAIL STORE (FOOD),2,2002,16.26149802890933
RETAIL STORE (FOOD),2,2002,16.064388961892245
RETAIL STORE (FOOD),2,2002,16.064388961892245
RETAIL STORE (FOOD),1,2002,15.867279894875164
RETAIL STORE (FOOD),2,2002,14.98028909329829
RETAIL STORE (FOOD),2,2002,15.210249671484888
RETAIL STORE (FOOD),1,2003,11.957950065703022
RETAIL STORE (FOOD),1,2002,14.520367936925098
RETAIL STORE (FOOD),1,2002,14.520367936925098
RETAIL STORE (FOOD),2,2002,16.491458607095925
RETAIL STORE (FOOD),1,2002,14.487516425755585
RETAIL STORE (FOOD),2,2002,15.013140604467806
RETAIL STORE (FOOD),1,2003,11.957950065703022
RETAIL STORE (FOOD),1,2002,14.520367936925098
RETAIL STORE (FOOD),1,2002,14.750328515111695
RETAIL STORE (FOOD),2,2003,11.399474375821287
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2002,13.863337713534822
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),1,2003,11.957950065703022
RETAIL STORE (FOOD),1,2003,11.957950065703022
RETAIL STORE (FOOD),3,2003,10.578186596583443
RETAIL STORE (FOOD),2,2002,14.323258869908015
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),1,2003,11.727989487516425
RETAIL STORE (FOOD),1,2003,11.695137976346912
RETAIL STORE (FOOD),2,2003,11.563731931668856
RETAIL STORE (FOOD),1,2003,11.957950065703022
RETAIL STORE (FOOD),3,2003,11.727989487516425
RETAIL STORE (FOOD),2,2003,11.070959264126149
RETAIL STORE (FOOD),1,2003,11.399474375821287
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,11.498028909329829
RETAIL STORE (FOOD),2,2003,11.727989487516425
RETAIL STORE (FOOD),1,2003,11.957950065703022
RETAIL STORE (FOOD),1,2003,10.151116951379763
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,9.658344283837057
RETAIL STORE (FOOD),2,2003,11.498028909329829
RETAIL STORE (FOOD),1,2003,11.432325886990801
RETAIL STORE (FOOD),2,2003,11.268068331143231
RETAIL STORE (FOOD),1,2003,9.461235216819974
RETAIL STORE (FOOD),1,2003,10.38107752956636
RETAIL STORE (FOOD),2,2003,9.231274638633376
RETAIL STORE (FOOD),1,2003,10.413929040735873
RETAIL STORE (FOOD),2,2003,8.705650459921156
RETAIL STORE (FOOD),2,2003,8.04862023653088
RETAIL STORE (FOOD),3,2003,10.151116951379763
RETAIL STORE (FOOD),2,2003,7.982917214191852
RETAIL STORE (FOOD),2,2003,7.654402102496714
RETAIL STORE (FOOD),2,2003,8.705650459921156
RETAIL STORE (FOOD),2,2003,7.391590013140604
RETAIL STORE (FOOD),4,2003,9.198423127463863
RETAIL STORE (FOOD),1,2003,7.194480946123521
RETAIL STORE (FOOD),1,2003,8.771353482260183
RETAIL STORE (FOOD),2,2003,7.063074901445466
RETAIL STORE (FOOD),2,2003,8.508541392904073
RETAIL STORE (FOOD),2,2003,7.851511169513797
RETAIL STORE (FOOD),2,2003,4.566360052562418
RETAIL STORE (FOOD),1,2003,7.654402102496714
RETAIL STORE (FOOD),2,2003,6.898817345597897
RETAIL STORE (FOOD),2,2003,6.898817345597897
RETAIL STORE (FOOD),1,2003,2.890932982917214
RETAIL STORE (FOOD),1,2003,6.471747700394218
RETAIL STORE (FOOD),1,2003,4.599211563731932
RETAIL STORE (FOOD),4,2003,6.241787122207621
RETAIL STORE (FOOD),2,2003,4.6320630749014455
RETAIL STORE (FOOD),4,2003,3.219448094612352
RETAIL STORE (FOOD),2,2003,3.876478318002628
RETAIL STORE (FOOD),1,2003,2.463863337713535
RETAIL STORE (FOOD),2,2003,5.026281208935611
RETAIL STORE (FOOD),1,2003,3.876478318002628
RETAIL STORE (FOOD),2,2003,4.7963206307490145
RETAIL STORE (FOOD),4,2003,4.303547963206308
RETAIL STORE (FOOD),2,2003,2.266754270696452
RETAIL STORE (FOOD),1,2003,3.252299605781866
RETAIL STORE (FOOD),2,2003,3.252299605781866
RETAIL STORE (FOOD),1,2003,1.445466491458607
RETAIL STORE (FOOD),2,2003,3.4822601839684624
RETAIL STORE (FOOD),2,2002,17.67411300919842
RETAIL STORE (FOOD),1,2003,11.76084099868594
RETAIL STORE (FOOD),1,2001,34.06701708278581
RETAIL STORE (FOOD),2,2003,5.321944809461235
RETAIL STORE (FOOD),2,2001,29.927726675427067
RETAIL STORE (FOOD),2,2001,28.777923784494085
RETAIL STORE (FOOD),1,2002,19.021024967148488
RETAIL STORE (FOOD),2,2001,27.135348226018397
RETAIL STORE (FOOD),2,2003,8.47568988173456
RETAIL STORE (FOOD),2,2003,3.7450722733245727
RETAIL STORE (FOOD),2,2002,20.76215505913272
RETAIL STORE (FOOD),2,2002,18.363994743758212
RETAIL STORE (FOOD),2,2003,10.348226018396845
RETAIL STORE (FOOD),2,2000,48.0946123521682
RETAIL STORE (FOOD),4,2003,4.1721419185282524
RETAIL STORE (FOOD),1,2000,43.36399474375821
RETAIL STORE (FOOD),2,2002,15.341655716162943
RETAIL STORE (FOOD),1,2004,0.36136662286465177
RETAIL STORE (FOOD),2,2002,23.653088042049934
RETAIL STORE (FOOD),1,2003,3.5808147174770038
RETAIL STORE (FOOD),3,2002,17.21419185282523
RETAIL STORE (FOOD),2,2003,9.395532194480946
RETAIL STORE (FOOD),2,2003,5.7490144546649145
RETAIL STORE (FOOD),2,2003,11.695137976346912
RETAIL STORE (FOOD),1,2004,0.0328515111695138
RETAIL STORE (FOOD),2,2000,48.35742444152431
RETAIL STORE (FOOD),3,2000,42.27989487516425
RETAIL STORE (FOOD),1,2002,15.99868593955322
RETAIL STORE (FOOD),2,2002,15.505913272010512
RETAIL STORE (FOOD),1,2003,8.015768725361367
RETAIL STORE (FOOD),2,2003,9.198423127463863
RETAIL STORE (FOOD),1,2001,29.204993429697765
RETAIL STORE (FOOD),2,2002,24.638633377135346
RETAIL STORE (FOOD),3,2002,23.061760840998684
RETAIL STORE (FOOD),2,2002,15.341655716162943
RETAIL STORE (FOOD),1,2003,3.055190538764783
RETAIL STORE (FOOD),2,2001,36.69513797634691
RETAIL STORE (FOOD),2,2001,32.55584756898817
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,7.293035479632063
RETAIL STORE (FOOD),2,2001,33.90275952693824
RETAIL STORE (FOOD),2,2003,12.910643889618921
RETAIL STORE (FOOD),3,2002,15.637319316688567
RETAIL STORE (FOOD),1,2000,48.94875164257556
RETAIL STORE (FOOD),2,2001,33.77135348226018
RETAIL STORE (FOOD),2,2003,7.9500657030223385
RETAIL STORE (FOOD),2,2004,1.0512483574244416
RETAIL STORE (FOOD),2,2003,12.844940867279893
RETAIL STORE (FOOD),1,2003,10.64388961892247
RETAIL STORE (FOOD),1,2001,27.59526938239159
RETAIL STORE (FOOD),3,2002,23.88304862023653
RETAIL STORE (FOOD),3,2002,21.353482260183966
RETAIL STORE (FOOD),3,2000,44.809461235216816
RETAIL STORE (FOOD),2,2002,20.006570302233904
RETAIL STORE (FOOD),2,2003,8.245729303547963
RETAIL STORE (FOOD),2,2000,45.992115637319316
RETAIL STORE (FOOD),2,2003,8.114323258869907
RETAIL STORE (FOOD),2,2001,36.00525624178712
RETAIL STORE (FOOD),2,2001,31.274638633377133
RETAIL STORE (FOOD),2,2002,24.014454664914584
RETAIL STORE (FOOD),1,2001,34.62549277266754
RETAIL STORE (FOOD),2,2002,16.491458607095925
RETAIL STORE (FOOD),3,2003,7.391590013140604
RETAIL STORE (FOOD),1,2002,21.1892247043364
RETAIL STORE (FOOD),2,2002,21.55059132720105
RETAIL STORE (FOOD),1,2000,46.55059132720105
RETAIL STORE (FOOD),2,2002,23.35742444152431
RETAIL STORE (FOOD),2,2003,13.961892247043364
RETAIL STORE (FOOD),1,2003,8.409986859395532
RETAIL STORE (FOOD),2,2002,18.626806833114323
RETAIL STORE (FOOD),4,2003,13.370565045992116
RETAIL STORE (FOOD),2,2002,18.593955321944808
RETAIL STORE (FOOD),3,2002,17.542706964520367
RETAIL STORE (FOOD),2,2003,13.600525624178712
RETAIL STORE (FOOD),2,2003,10.11826544021025
RETAIL STORE (FOOD),2,2003,8.968462549277266
RETAIL STORE (FOOD),2,2003,14.09329829172142
RETAIL STORE (FOOD),2,2001,37.253613666228645
RETAIL STORE (FOOD),1,2002,23.653088042049934
RETAIL STORE (FOOD),4,2001,38.272010512483575
RETAIL STORE (FOOD),2,2001,34.32982917214192
RETAIL STORE (FOOD),2,2001,29.927726675427067
RETAIL STORE (FOOD),2,2002,17.936925098554532
RETAIL STORE (FOOD),2,2003,8.278580814717477
RETAIL STORE (FOOD),2,2001,29.139290407358736
RETAIL STORE (FOOD),2,2002,16.95137976346912
RETAIL STORE (FOOD),2,2002,17.41130091984231
RETAIL STORE (FOOD),2,2002,22.306176084099867
RETAIL STORE (FOOD),1,2002,18.889618922470433
RETAIL STORE (FOOD),3,2004,2.3324572930354797
RETAIL STORE (FOOD),3,2002,18.922470433639948
RETAIL STORE (FOOD),3,2003,6.176084099868594
RETAIL STORE (FOOD),2,2001,38.534822601839686
RETAIL STORE (FOOD),2,2001,37.614980289093296
RETAIL STORE (FOOD),2,2002,25.09855453350854
RETAIL STORE (FOOD),3,2000,45.302233902759525
RETAIL STORE (FOOD),2,2001,36.465177398160314
RETAIL STORE (FOOD),2,2001,29.664914586070957
RETAIL STORE (FOOD),2,2002,21.090670170827856
RETAIL STORE (FOOD),2,2003,11.925098554533507
RETAIL STORE (FOOD),2,2002,26.675427069645202
RETAIL STORE (FOOD),2,2003,6.603153745072273
RETAIL STORE (FOOD),2,2001,38.633377135348226
RETAIL STORE (FOOD),1,2001,33.54139290407359
RETAIL STORE (FOOD),4,2002,21.583442838370566
RETAIL STORE (FOOD),1,2003,14.71747700394218
RETAIL STORE (FOOD),4,2003,11.300919842312746
RETAIL STORE (FOOD),2,2003,11.990801576872535
RETAIL STORE (FOOD),2,2003,8.344283837056505
RETAIL STORE (FOOD),2,2003,5.321944809461235
RETAIL STORE (FOOD),3,2004,1.609724047306176
RETAIL STORE (FOOD),1,2003,10.873850197109066
RETAIL STORE (FOOD),1,2002,21.911957950065702
RETAIL STORE (FOOD),2,2002,19.48094612352168
RETAIL STORE (FOOD),2,2002,17.871222076215506
RETAIL STORE (FOOD),2,2003,12.155059132720105
RETAIL STORE (FOOD),2,2003,12.155059132720105
RETAIL STORE (FOOD),4,2003,10.972404730617608
RETAIL STORE (FOOD),2,2003,9.231274638633376
RETAIL STORE (FOOD),4,2000,47.3718791064389
RETAIL STORE (FOOD),4,2001,38.92904073587385
RETAIL STORE (FOOD),1,2001,31.701708278580814
RETAIL STORE (FOOD),4,2002,22.24047306176084
RETAIL STORE (FOOD),1,2002,22.503285151116952
RETAIL STORE (FOOD),2,2003,5.814717477003942
RETAIL STORE (FOOD),2,2001,33.44283837056504
RETAIL STORE (FOOD),2,2002,18.396846254927727
RETAIL STORE (FOOD),1,2003,5.7490144546649145
RETAIL STORE (FOOD),2,2001,31.734559789750328
RETAIL STORE (FOOD),2,2002,25.09855453350854
RETAIL STORE (FOOD),2,2003,8.902759526938238
RETAIL STORE (FOOD),2,2004,2.9566360052562417
RETAIL STORE (FOOD),2,2003,13.337713534822601
RETAIL STORE (FOOD),1,2003,13.600525624178712
RETAIL STORE (FOOD),3,2003,13.140604467805518
RETAIL STORE (FOOD),1,2003,6.701708278580814
RETAIL STORE (FOOD),2,2002,20.893561103810775
RETAIL STORE (FOOD),1,2003,13.272010512483574
RETAIL STORE (FOOD),2,2003,10.11826544021025
RETAIL STORE (FOOD),1,2002,22.503285151116952
RETAIL STORE (FOOD),3,2003,14.750328515111695
RETAIL STORE (FOOD),4,2003,14.290407358738502
RETAIL STORE (FOOD),1,2001,30.847568988173453
RETAIL STORE (FOOD),2,2002,22.568988173455978
RETAIL STORE (FOOD),2,2004,1.7411300919842312
RETAIL STORE (FOOD),2,2004,0.1314060446780552
RETAIL STORE (FOOD),4,2002,19.316688567674113
RETAIL STORE (FOOD),1,2003,7.851511169513797
RETAIL STORE (FOOD),3,2003,15.932982917214192
RETAIL STORE (FOOD),2,2003,11.300919842312746
RETAIL STORE (FOOD),2,2002,28.02233902759527
RETAIL STORE (FOOD),2,2000,49.47437582128778
RETAIL STORE (FOOD),2,2000,52.10249671484888
RETAIL STORE (FOOD),2,2003,16.09724047306176
RETAIL STORE (FOOD),2,2002,19.11957950065703
RETAIL STORE (FOOD),4,2003,7.063074901445466
RETAIL STORE (FOOD),2,2002,23.587385019710904
RETAIL STORE (FOOD),2,2003,16.26149802890933
RETAIL STORE (FOOD),2,2001,40.27595269382392
RETAIL STORE (FOOD),2,2004,3.6136662286465175
RETAIL STORE (FOOD),2,2003,16.327201051248355
RETAIL STORE (FOOD),1,2004,4.336399474375821
RETAIL STORE (FOOD),2,2003,10.64388961892247
RETAIL STORE (FOOD),2,2001,32.65440210249671
RETAIL STORE (FOOD),3,2002,20.33508541392904
RETAIL STORE (FOOD),2,2003,10.249671484888305
RETAIL STORE (FOOD),2,2003,6.668856767411301
RETAIL STORE (FOOD),2,2003,12.713534822601838
RETAIL STORE (FOOD),2,2000,44.119579500657025
RETAIL STORE (FOOD),2,2001,34.03416557161629
RETAIL STORE (FOOD),2,2003,16.590013140604466
RETAIL STORE (FOOD),2,2003,16.4257555847569
RETAIL STORE (FOOD),2,2001,34.2969776609724
RETAIL STORE (FOOD),1,2001,31.044678055190538
RETAIL STORE (FOOD),2,2002,25.328515111695136
RETAIL STORE (FOOD),5,2003,12.844940867279893
RETAIL STORE (FOOD),2,2003,10.840998685939553
RETAIL STORE (FOOD),2,2004,4.270696452036794
RETAIL STORE (FOOD),3,2004,2.266754270696452
RETAIL STORE (FOOD),1,2000,50.85413929040735
RETAIL STORE (FOOD),1,2001,31.93166885676741
RETAIL STORE (FOOD),2,2002,22.339027595269382
RETAIL STORE (FOOD),1,2001,32.68725361366623
RETAIL STORE (FOOD),1,2002,25.52562417871222
RETAIL STORE (FOOD),2,2003,10.808147174770038
RETAIL STORE (FOOD),2,2003,10.38107752956636
RETAIL STORE (FOOD),2,2000,48.39027595269382
RETAIL STORE (FOOD),3,2000,45.466491458607095
RETAIL STORE (FOOD),1,2000,48.71879106438896
RETAIL STORE (FOOD),2,2002,27.069645203679368
RETAIL STORE (FOOD),2,2000,49.24441524310118
RETAIL STORE (FOOD),2,2002,21.846254927726676
RETAIL STORE (FOOD),1,2003,17.017082785808146
RETAIL STORE (FOOD),2,2000,50.65703022339027
RETAIL STORE (FOOD),1,2000,48.75164257555847
RETAIL STORE (FOOD),2,2000,47.24047306176084
RETAIL STORE (FOOD),2,2002,20.69645203679369
RETAIL STORE (FOOD),1,2003,8.935611038107753
RETAIL STORE (FOOD),2,2004,4.0078843626806835
RETAIL STORE (FOOD),1,2000,53.186596583442835
RETAIL STORE (FOOD),1,2002,24.57293035479632
RETAIL STORE (FOOD),2,2002,20.827858081471746
RETAIL STORE (FOOD),1,2003,15.965834428383705
RETAIL STORE (FOOD),2,2003,16.78712220762155
RETAIL STORE (FOOD),1,2003,11.366622864651774
RETAIL STORE (FOOD),2,2003,9.822601839684625
RETAIL STORE (FOOD),2,2002,27.16819973718791
RETAIL STORE (FOOD),2,2003,15.670170827858081
RETAIL STORE (FOOD),1,2000,53.088042049934295
RETAIL STORE (FOOD),1,2001,34.19842312746386
RETAIL STORE (FOOD),1,2001,32.81865965834428
RETAIL STORE (FOOD),1,2002,20.66360052562418
RETAIL STORE (FOOD),2,2003,12.877792378449408
RETAIL STORE (FOOD),3,2003,16.36005256241787
RETAIL STORE (FOOD),1,2001,37.71353482260184
RETAIL STORE (FOOD),2,2003,7.3258869908015765
RETAIL STORE (FOOD),2,2004,5.321944809461235
RETAIL STORE (FOOD),2,2000,49.0473061760841
RETAIL STORE (FOOD),2,2002,24.31011826544021
RETAIL STORE (FOOD),2,2002,24.31011826544021
RETAIL STORE (FOOD),1,2002,21.681997371879106
RETAIL STORE (FOOD),2,2002,20.039421813403415
RETAIL STORE (FOOD),3,2000,51.77398160315374
RETAIL STORE (FOOD),2,2000,49.70433639947437
RETAIL STORE (FOOD),1,2000,53.120893561103806
RETAIL STORE (FOOD),1,2000,53.515111695137975
RETAIL STORE (FOOD),1,2000,52.168199737187905
RETAIL STORE (FOOD),2,2000,53.515111695137975
RETAIL STORE (FOOD),1,2000,49.93429697766097
RETAIL STORE (FOOD),1,2000,49.5400788436268
RETAIL STORE (FOOD),1,2001,39.35611038107753
RETAIL STORE (FOOD),2,2000,48.8173455978975
RETAIL STORE (FOOD),2,2000,49.50722733245729
RETAIL STORE (FOOD),2,2000,48.3245729303548
RETAIL STORE (FOOD),2,2000,45.269382391590014
RETAIL STORE (FOOD),1,2001,38.89618922470434
RETAIL STORE (FOOD),2,2000,46.78055190538765
RETAIL STORE (FOOD),1,2000,45.302233902759525
RETAIL STORE (FOOD),2,2000,43.69250985545335
RETAIL STORE (FOOD),2,2001,39.060446780551906
RETAIL STORE (FOOD),3,2001,41.26149802890933
RETAIL STORE (FOOD),1,2001,39.5203679369251
RETAIL STORE (FOOD),1,2001,40.07884362680683
RETAIL STORE (FOOD),2,2001,37.253613666228645
RETAIL STORE (FOOD),3,2001,37.023653088042046
RETAIL STORE (FOOD),1,2001,38.23915900131406
RETAIL STORE (FOOD),1,2001,34.92115637319316
RETAIL STORE (FOOD),1,2001,33.77135348226018
RETAIL STORE (FOOD),3,2001,32.95006570302234
RETAIL STORE (FOOD),2,2001,32.95006570302234
RETAIL STORE (FOOD),2,2002,28.777923784494085
RETAIL STORE (FOOD),2,2002,29.50065703022339
RETAIL STORE (FOOD),2,2002,29.50065703022339
RETAIL STORE (FOOD),2,2002,27.43101182654402
RETAIL STORE (FOOD),1,2002,26.21550591327201
RETAIL STORE (FOOD),2,2002,24.83574244415243
RETAIL STORE (FOOD),2,2002,27.463863337713533
RETAIL STORE (FOOD),4,2002,25.591327201051246
RETAIL STORE (FOOD),2,2002,23.0946123521682
RETAIL STORE (FOOD),2,2002,22.601839684625492
RETAIL STORE (FOOD),2,2002,23.061760840998684
RETAIL STORE (FOOD),1,2003,12.910643889618921
RETAIL STORE (FOOD),2,2002,21.911957950065702
RETAIL STORE (FOOD),1,2002,21.583442838370566
RETAIL STORE (FOOD),1,2002,21.71484888304862
RETAIL STORE (FOOD),1,2002,20.466491458607095
RETAIL STORE (FOOD),1,2003,15.867279894875164
RETAIL STORE (FOOD),2,2002,21.353482260183966
RETAIL STORE (FOOD),3,2003,17.509855453350852
RETAIL STORE (FOOD),2,2002,20.565045992115635
RETAIL STORE (FOOD),3,2003,17.509855453350852
RETAIL STORE (FOOD),1,2003,16.754270696452036
RETAIL STORE (FOOD),3,2003,16.852825229960576
RETAIL STORE (FOOD),2,2003,17.279894875164256
RETAIL STORE (FOOD),1,2003,17.31274638633377
RETAIL STORE (FOOD),2,2003,16.4257555847569
RETAIL STORE (FOOD),1,2003,12.746386333771353
RETAIL STORE (FOOD),1,2003,16.16294349540079
RETAIL STORE (FOOD),1,2003,17.115637319316686
RETAIL STORE (FOOD),2,2003,14.586070959264125
RETAIL STORE (FOOD),2,2003,16.590013140604466
RETAIL STORE (FOOD),2,2003,11.826544021024967
RETAIL STORE (FOOD),2,2003,13.567674113009199
RETAIL STORE (FOOD),1,2003,8.04862023653088
RETAIL STORE (FOOD),2,2003,11.957950065703022
RETAIL STORE (FOOD),2,2003,10.64388961892247
RETAIL STORE (FOOD),2,2003,9.986859395532194
RETAIL STORE (FOOD),2,2003,11.038107752956636
RETAIL STORE (FOOD),2,2003,9.986859395532194
RETAIL STORE (FOOD),1,2003,8.245729303547963
RETAIL STORE (FOOD),2,2000,49.44152431011826
RETAIL STORE (FOOD),2,2001,33.63994743758213
RETAIL STORE (FOOD),2,2001,39.38896189224704
RETAIL STORE (FOOD),2,2001,37.253613666228645
RETAIL STORE (FOOD),1,2001,33.24572930354796
RETAIL STORE (FOOD),3,2002,28.28515111695138
RETAIL STORE (FOOD),2,2002,28.318002628120894
RETAIL STORE (FOOD),2,2002,24.704336399474375
RETAIL STORE (FOOD),1,2002,22.109067017082786
RETAIL STORE (FOOD),1,2002,21.71484888304862
RETAIL STORE (FOOD),1,2002,20.59789750328515
RETAIL STORE (FOOD),1,2002,20.92641261498029
RETAIL STORE (FOOD),2,2003,17.542706964520367
RETAIL STORE (FOOD),4,2003,17.542706964520367
RETAIL STORE (FOOD),2,2003,16.392904073587385
RETAIL STORE (FOOD),1,2003,16.327201051248355
RETAIL STORE (FOOD),1,2003,11.103810775295663
RETAIL STORE (FOOD),2,2003,9.921156373193167
RETAIL STORE (FOOD),2,2003,7.720105124835742
RETAIL STORE (FOOD),3,2004,3.088042049934297
RETAIL STORE (FOOD),2,2004,1.5111695137976346
RETAIL STORE (FOOD),4,2001,33.44283837056504
RETAIL STORE (FOOD),1,2002,25.919842312746386
RETAIL STORE (FOOD),2,2000,48.91590013140604
RETAIL STORE (FOOD),2,2000,45.203679369250985
RETAIL STORE (FOOD),1,2003,17.67411300919842
RETAIL STORE (FOOD),2,2003,16.36005256241787
RETAIL STORE (FOOD),1,2003,11.498028909329829
RETAIL STORE (FOOD),2,2000,46.156373193166885
RETAIL STORE (FOOD),2,2000,44.57950065703022
RETAIL STORE (FOOD),2,2003,9.00131406044678
RETAIL STORE (FOOD),1,2002,21.419185282522996
RETAIL STORE (FOOD),2,2003,9.69119579500657
RETAIL STORE (FOOD),2,2004,5.7490144546649145
RETAIL STORE (FOOD),2,2000,53.90932982917214
RETAIL STORE (FOOD),2,2001,38.30486202365309
RETAIL STORE (FOOD),2,2002,20.006570302233904
RETAIL STORE (FOOD),2,2001,40.73587385019711
RETAIL STORE (FOOD),2,2002,23.488830486202364
RETAIL STORE (FOOD),2,2003,9.559789750328514
RETAIL STORE (FOOD),2,2002,22.536136662286463
RETAIL STORE (FOOD),2,2004,5.551905387647832
RETAIL STORE (FOOD),1,2000,50.19710906701708
RETAIL STORE (FOOD),2,2002,30.190538764783177
RETAIL STORE (FOOD),2,2003,11.925098554533507
RETAIL STORE (FOOD),2,2003,17.83837056504599
RETAIL STORE (FOOD),2,2003,12.910643889618921
RETAIL STORE (FOOD),2,2004,3.219448094612352
RETAIL STORE (FOOD),2,2000,53.745072273324574
RETAIL STORE (FOOD),2,2002,30.28909329829172
RETAIL STORE (FOOD),2,2002,22.667542706964518
RETAIL STORE (FOOD),2,2004,6.340341655716163
RETAIL STORE (FOOD),2,2004,2.266754270696452
RETAIL STORE (FOOD),3,2001,42.34559789750328
RETAIL STORE (FOOD),2,2002,30.28909329829172
RETAIL STORE (FOOD),2,2002,26.642575558475688
RETAIL STORE (FOOD),2,2003,11.005256241787121
RETAIL STORE (FOOD),2,2002,26.05124835742444
RETAIL STORE (FOOD),2,2002,22.700394218134033
RETAIL STORE (FOOD),1,2002,20.9592641261498
RETAIL STORE (FOOD),2,2000,53.21944809461235
RETAIL STORE (FOOD),2,2003,15.243101182654401
RETAIL STORE (FOOD),2,2000,48.88304862023653
RETAIL STORE (FOOD),2,2000,47.8646517739816
RETAIL STORE (FOOD),2,2003,13.436268068331144
RETAIL STORE (FOOD),2,2003,9.42838370565046
RETAIL STORE (FOOD),2,2000,54.43495400788436
RETAIL STORE (FOOD),2,2002,26.544021024967147
RETAIL STORE (FOOD),2,2003,18.166885676741128
RETAIL STORE (FOOD),3,2003,17.24704336399474
RETAIL STORE (FOOD),2,2000,54.59921156373193
RETAIL STORE (FOOD),1,2000,50.59132720105124
RETAIL STORE (FOOD),4,2001,34.69119579500657
RETAIL STORE (FOOD),2,2002,21.846254927726676
RETAIL STORE (FOOD),2,2001,42.54270696452036
RETAIL STORE (FOOD),2,2002,30.650459921156372
RETAIL STORE (FOOD),2,2002,27.463863337713533
RETAIL STORE (FOOD),2,2004,3.54796320630749
RETAIL STORE (FOOD),1,2003,18.69250985545335
RETAIL STORE (FOOD),2,2003,11.432325886990801
RETAIL STORE (FOOD),2,2004,6.83311432325887
RETAIL STORE (FOOD),2,2003,11.136662286465176
RETAIL STORE (FOOD),2,2002,30.321944809461232
RETAIL STORE (FOOD),2,2003,18.593955321944808
RETAIL STORE (FOOD),2,2002,23.71879106438896
RETAIL STORE (FOOD),3,2003,13.600525624178712
RETAIL STORE (FOOD),3,2004,3.712220762155059
RETAIL STORE (FOOD),2,2000,54.632063074901446
RETAIL STORE (FOOD),2,2002,30.354796320630747
RETAIL STORE (FOOD),2,2002,26.511169513797633
RETAIL STORE (FOOD),2,2003,16.852825229960576
RETAIL STORE (FOOD),2,2002,23.52168199737188
RETAIL STORE (FOOD),1,2000,48.62023653088042
RETAIL STORE (FOOD),1,2000,50.32851511169513
RETAIL STORE (FOOD),1,2000,49.86859395532194
RETAIL STORE (FOOD),1,2000,49.63863337713535
RETAIL STORE (FOOD),1,2000,50.32851511169513
RETAIL STORE (FOOD),1,2000,48.52168199737188
RETAIL STORE (FOOD),1,2000,50.32851511169513
